US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
44.41761785,4.181052806,26.27436745,151.7335427,266.7004738,283.6582025,38.31985038,15.28670123,1283.681462,64.32890814,2455.364297,23.94195826,3.157102893,1373.604739,70.60788049,77.99455759
44.90087071,4.238197289,27.15079836,153.8120448,275.2854709,288.593494,39.31212122,15.72026972,1293.838199,64.00750296,2497.021808,24.30439461,3.214747231,1428.463362,73.24018333,81.15042291
45.38938125,4.296122792,28.05646426,155.9190189,284.1468161,293.6146534,40.33008635,16.16613528,1304.075298,63.6877036,2539.386077,24.67231757,3.273444075,1485.512912,75.97061995,84.43398285
45.80924717,4.353770493,28.92028511,158.0628107,294.1172813,298.7885769,41.05710652,16.56567682,1312.644744,63.33546216,2590.230212,24.89983399,3.329791495,1546.125692,78.65209608,88.31037544
46.23299698,4.412191742,29.81070184,160.2360782,304.4376014,304.0536725,41.7972325,16.97509292,1321.270502,62.98516888,2642.092359,25.12944846,3.387108852,1609.21163,81.42821819,92.36473451
46.6606666,4.471396918,30.72853331,162.4392269,315.1200526,309.4115469,42.55070054,17.39462763,1329.952942,62.63681299,2694.992902,25.36118033,3.44541284,1674.871638,84.30232693,96.60523058
47.09229231,4.531396542,31.67462358,164.6726675,326.1773417,314.863835,43.31775116,17.82453102,1338.692437,62.29038377,2748.95263,25.59504911,3.504720444,1743.210744,87.27788087,101.0404093
47.52791068,4.592201273,32.64984269,166.9368166,337.6226215,320.4122004,44.0986292,18.26505935,1347.489362,61.94587057,2803.992752,25.83107453,3.56504894,1814.338264,90.35846062,105.6792085
47.90473289,4.648979139,33.60178805,169.5696217,349.339928,325.5322988,44.6048137,18.64956745,1348.581107,61.58293889,2866.556858,25.95989888,3.623811212,1886.63135,93.19767656,111.1481398
48.28454271,4.706459005,34.58148851,172.2439495,361.4638876,330.7342149,45.11680842,19.04217005,1349.673736,61.22213356,2930.516926,26.0893657,3.683542056,1961.804985,96.12610546,116.9000901
48.66736383,4.76464955,35.58975332,174.9604548,374.0086132,336.0192562,45.63468006,19.44303755,1350.767251,60.86344215,2995.904104,26.2194782,3.744257436,2039.973946,99.14655056,122.9497055
49.05322013,4.823559562,36.6274153,177.7198028,386.9887078,341.388751,46.15849606,19.85234393,1351.861652,60.50685225,3062.750233,26.3502396,3.805973581,2121.257582,102.2619032,129.3123903
49.44213566,4.883197936,37.69533156,180.5226693,400.4192809,346.8440489,46.68832467,20.27026686,1352.956939,60.15235156,3131.087867,26.48165312,3.868706985,2205.780001,105.4751454,136.0043461
49.77986154,4.93718434,38.71304818,183.1415642,413.4200929,352.0485096,47.03918195,20.63998213,1346.239133,59.79269523,3205.909123,26.51984039,3.925724791,2289.247448,108.3853493,143.7356389
50.11989432,4.991767593,39.7582416,185.7984522,426.8430153,357.3310643,47.3926759,21.01644075,1339.554682,59.43518932,3282.518326,26.55808272,3.983582937,2375.873332,111.3758496,151.9064241
50.46224978,5.046954293,40.83165366,188.4938845,440.7017531,362.6928847,47.7488263,21.3997657,1332.903422,59.07982097,3360.958202,26.59638021,4.042293808,2465.777168,114.448862,160.5416852
50.80694378,5.102751113,41.93404621,191.2284201,455.0104563,368.1351602,48.10765314,21.79008223,1326.285187,58.72657739,3441.272496,26.63473291,4.101869972,2559.082995,117.606663,169.6678256
51.15399228,5.159164796,43.06620168,194.0026265,469.7837345,373.6590981,48.46917651,22.18751786,1319.699813,58.37544589,3523.506001,26.67314092,4.162324183,2655.919546,120.851592,179.31275
