US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
297.719787,34.80357737,39.79112414,113.1097771,46.84782644,352.4469656,26.73963559,14.01556298,717.4812605,12.95094254,289.6027274,5.795187599,8.74443696,72.31753308,133.0405656,39.26790137
300.4511044,35.08269964,40.92563149,114.152372,48.45914943,356.8554292,27.00274125,14.2556072,739.4743266,12.88057014,296.5938185,5.922499279,8.822519335,75.28047168,138.1627516,40.74776445
303.2074792,35.36406045,42.09248542,115.204577,50.1258936,361.3190345,27.26843576,14.49976265,762.1415496,12.81058013,303.7536765,6.052607808,8.901298937,78.36480554,143.4821466,42.28339815
305.6585469,35.65850229,43.21915153,116.2034602,51.76279893,366.0673894,27.4852644,14.73431593,780.6217203,12.73436613,311.3231766,6.147298411,8.981492194,81.53911302,148.5173175,44.02956236
308.1294284,35.95539565,44.37597448,117.2110043,53.45315885,370.8781459,27.70381718,14.97266343,799.5499925,12.65860555,319.0813077,6.24347041,9.062407927,84.84200154,153.7291859,45.84783736
310.6202841,36.25476094,45.56376146,118.2272842,55.19871897,375.752124,27.92410781,15.21486651,818.9372315,12.58329569,327.0327703,6.341146981,9.144052642,88.27867951,159.1239526,47.7412011
313.1312754,36.55661877,46.78334128,119.2523759,57.00128189,380.6901546,28.14615012,15.46098757,838.7945662,12.50843387,335.1823823,6.440351663,9.226432908,91.8545663,164.7080361,49.71275448
315.662565,36.86098986,48.03556492,120.2863556,58.8627091,385.6930794,28.36995802,15.71108996,859.1333954,12.43401743,343.5350815,6.541108361,9.309555351,95.57530082,170.48808,51.76572649
317.9202815,37.15790952,49.2748161,121.241661,60.67657601,390.5881046,28.5337331,15.94495043,875.7801191,12.35431556,348.853971,6.613871926,9.39517345,99.26874554,175.7832627,54.11511962
320.194146,37.4572209,50.54603825,122.2045534,62.54633762,395.545255,28.69845362,16.18229193,892.7493928,12.27512458,354.255212,6.687444915,9.481578963,103.104921,181.2429084,56.57114022
322.4842738,37.75894328,51.85005617,123.175093,64.47371633,400.5653191,28.86412505,16.42316627,910.0474661,12.19644121,359.7400793,6.761836334,9.568779129,107.089343,186.8721249,59.13862758
324.7907813,38.06309606,53.18771595,124.1533406,66.46048762,405.6490953,29.03075287,16.66762604,927.68071,12.11826219,365.3098678,6.837055286,9.656781257,111.2277403,192.6761791,61.82264064
327.1137857,38.36969883,54.55988551,125.1393574,68.50848169,410.7973924,29.19834261,16.9157246,945.6556189,12.04058431,370.9658923,6.913110977,9.745592724,115.5260632,198.6605011,64.62846792
329.1550695,38.65728154,55.92683387,126.0320192,70.49436398,415.8342584,29.32207938,17.1500806,959.3169912,11.95944935,373.1668997,6.962843153,9.830060389,119.6995002,204.1385762,67.80726448
331.2090915,38.9470197,57.32802988,126.9310488,72.53781181,420.9328823,29.44634053,17.38768345,973.1757219,11.87886111,375.380966,7.012933098,9.915260158,124.0237047,209.7677095,71.14241238
333.2759312,39.23892946,58.76433158,127.8364914,74.64049387,426.0940215,29.57112827,17.62857813,987.2346621,11.79881591,377.6081687,7.063383384,10.00119838,128.5041233,215.5520665,74.64160187
335.3556685,39.5330271,60.23661852,128.7483929,76.8041272,431.3184424,29.69644484,17.87281024,1001.496704,11.71931009,379.8485859,7.114196605,10.08788144,133.1463992,221.4959275,78.31290145
337.4483841,39.82932901,61.74579227,129.6667992,79.03047862,436.606921,29.82229248,18.12042602,1015.964782,11.64034002,382.1022958,7.16537537,10.17531582,137.9563797,227.6036908,82.16477648
