US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
6607.674396,488.351956,677.6265899,855.9101796,750.0936272,3853.928398,977.704564,320.2833703,6997.723435,692.8541623,1375.63641,529.5244882,350.4614498,945.9755245,1328.05339,533.2135434
6686.09205,495.8428123,704.0010455,872.0239296,776.750322,3906.146205,1007.531718,331.1094328,7132.073012,690.7900219,1441.46637,538.6451191,357.4231274,991.9558322,1380.983828,560.0414118
6765.440339,503.4485712,731.4020428,888.4410443,804.3543377,3959.071522,1038.268818,342.3014326,7269.001971,688.732031,1510.446569,547.9228454,364.523094,1040.17107,1436.023844,588.2190856
6833.470721,511.0196385,757.3157369,904.1822721,837.117704,4014.183081,1060.09435,352.243152,7352.43124,686.3402764,1569.789607,553.8654936,371.3345319,1090.17201,1492.91029,621.1861654
6902.185188,518.7045627,784.1475575,920.2024,871.2156042,4070.061811,1082.378678,362.4736163,7436.818061,683.9568275,1631.464139,559.8725944,378.2732476,1142.576492,1552.050228,656.0009044
6971.590618,526.5050559,811.9300338,936.5063694,906.7023972,4126.718391,1105.131447,373.0012117,7522.173423,681.5816557,1695.561764,565.9448469,385.3416194,1197.500053,1613.532927,692.7668556
7041.69396,534.4228562,840.6968479,953.0992094,943.6346562,4184.163649,1128.362503,383.834568,7608.508443,679.2147321,1762.177684,572.0829576,392.5420699,1255.063786,1677.451193,731.5933758
7112.50223,542.4597275,870.4828748,969.9860381,982.0712586,4242.408563,1152.081902,394.9825656,7695.834366,676.8560281,1831.410836,578.287641,399.8770673,1315.394602,1743.901508,772.5959509
7173.680517,549.9172982,899.3881942,988.0946016,1021.818426,4298.098783,1167.459983,404.6570414,7737.172224,674.308857,1890.964473,581.9594935,407.024746,1375.557254,1806.037511,820.4902159
7235.385029,557.4773932,929.2533458,1006.541232,1063.174272,4354.52005,1183.043332,414.5684782,7778.732127,671.7712715,1952.454669,585.6546605,414.3001872,1438.471585,1870.387448,871.3535109
7297.620294,565.1414221,960.1102019,1025.33224,1106.203905,4411.68196,1198.834689,424.72268,7820.515267,669.2432356,2015.944398,589.37329,421.7056747,1504.26345,1937.030203,925.3698902
7360.390876,572.9108137,991.9916931,1044.474056,1150.975067,4469.594237,1214.83683,435.125593,7862.522844,666.7247132,2081.498679,593.1155311,429.243533,1573.06446,2006.047469,982.7348177
7423.70138,580.7870165,1024.931843,1063.973228,1197.558243,4528.266729,1231.052569,445.7833089,7904.756062,664.2156687,2149.184647,596.8815337,436.9161281,1645.012245,2077.523852,1043.655874
7478.393548,587.8559528,1057.048386,1081.500597,1242.298189,4583.63374,1241.831257,455.1755999,7898.099807,661.5433533,2200.023402,598.4361017,443.8591463,1715.006379,2142.096114,1113.318057
7533.488645,595.0109272,1090.171311,1099.316703,1288.709587,4639.677723,1252.704319,464.7657788,7891.449157,658.8817894,2252.064742,599.9947185,450.9124958,1787.978715,2208.675371,1187.630067
7588.989641,602.252987,1124.332152,1117.426303,1336.854883,4696.406954,1263.672582,474.558015,7884.804107,656.2309337,2305.337115,601.5573948,458.0779297,1864.055973,2277.324001,1266.902272
7644.899527,609.5831921,1159.563433,1135.834231,1386.798854,4753.829812,1274.73688,484.5565656,7878.164652,653.590743,2359.869641,603.124141,465.3572294,1943.370265,2348.106323,1351.465757
7701.221313,617.0026154,1195.898697,1154.545403,1438.608698,4811.954777,1285.898053,494.7657775,7871.530789,650.9611745,2415.692129,604.6949677,472.7522041,2026.059326,2421.088657,1441.673705
