US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
158.4920548,52.43915622,93.16950004,9.824168462,207.2408839,365.6019737,40.00779981,31.27298446,778.555716,26.6592131,226.359445,30.66718805,50.71242829,359.243376,160.5350924,171.8111116
159.9460801,52.8597146,95.82590859,9.914723213,214.3688987,370.1493928,40.40145809,31.80859613,804.1296378,26.51435315,236.0701922,31.3409007,51.16525869,373.9620206,166.7158435,178.2860418
161.2390517,53.29982558,98.3908273,10.00068899,221.3693045,374.9881635,40.72271572,32.32314321,826.1291239,26.35661128,245.8637078,31.83121643,51.62621487,389.1100253,172.5663466,185.6486645
162.5424755,53.74360093,101.0243998,10.08740013,228.5983146,379.8901891,41.04652788,32.84601378,848.7304748,26.19980786,256.0635134,32.32920294,52.09132388,404.8716272,178.6221595,193.315339
163.8564358,54.19107116,103.7284636,10.1748631,236.0633945,384.8562962,41.37291488,33.3773425,871.9501565,26.04393731,266.6864642,32.83498026,52.56062314,421.2716811,184.8904871,201.2986219
165.1810179,54.64226703,106.5049056,10.26308442,243.7722532,389.8873227,41.70189718,33.91726617,895.8050853,25.88899408,277.7501145,33.34867025,53.03415039,438.3360487,191.3787869,209.6115878
166.5163077,55.09721958,109.3556631,10.35207066,251.7328514,394.9841172,42.03349543,34.46592384,920.3126405,25.73497265,289.2727471,33.87039672,53.51194372,456.0916392,198.0947785,218.2678517
167.707284,55.54103424,112.176888,10.43428605,259.4900528,400.0732212,42.27614785,34.97895108,941.5349511,25.57001185,297.9137599,34.24717244,54.00408226,473.717001,204.2473966,228.1739619
168.9067785,55.98842388,115.0708967,10.51715438,267.486294,405.227895,42.52020107,35.49961477,963.2466459,25.40610844,306.8128927,34.62813943,54.50074689,492.0234834,210.5911087,238.529662
170.1148522,56.4394173,118.0395668,10.60068085,275.7289411,410.4489832,42.76566316,36.02802856,985.4590101,25.24325566,315.9778561,35.01334431,55.00197925,511.0374077,217.1318498,249.3553567
171.3315663,56.89404352,121.0848244,10.68487069,284.2255871,415.7373417,43.01254226,36.56430783,1008.183589,25.08144675,325.4165907,35.40283422,55.50782135,530.7861127,223.8757396,260.6723768
172.5569828,57.35233181,124.2086455,10.76972915,292.9840591,421.0938371,43.26084655,37.10856964,1031.432194,24.92067504,335.1372745,35.79665684,56.01831556,551.2979934,230.8290877,272.503021
173.6337879,57.78219026,127.3205803,10.84655331,301.4769032,426.3373053,43.44417743,37.62268395,1050.335973,24.75274814,341.3322408,36.05417414,56.50384133,571.21391,237.1942134,285.9062733
174.7173125,58.21527052,130.5104818,10.92392549,310.2159327,431.6460652,43.62828522,38.14392096,1069.586214,24.5859528,347.6417201,36.31354399,56.99357527,591.849299,243.7348579,299.9687741
175.8075986,58.65159673,133.7803033,11.00184959,319.2082838,437.0209299,43.81317323,38.67237937,1089.189268,24.42028141,354.0678292,36.57477972,57.48755387,613.2301519,250.455861,314.7229488
176.9046884,59.09119323,137.1320473,11.08032955,328.4612998,442.4627226,43.99884476,39.20815921,1109.151601,24.25572639,360.6127241,36.83789475,57.98581391,635.3833988,257.3621962,330.202818
178.0086244,59.53408452,140.5677661,11.15936933,337.9825366,447.9722765,44.18530312,39.75136193,1129.479797,24.09228022,367.2786005,37.1029026,58.48839251,658.3369428,264.458974,346.4440753
