US,Canada,Mexico,Brazil,LA-31,EU-28,Russia,Non-EU-Europe,China,Japan,India,South_Korea,Australia,Asia-Pacific-40,Middle_East,Africa
0.87188454,0.924512664,0.75,0.99940498,0.8,0.916268172,0.270254428,0.8,0.536636362,0.9968,0.916837396,0.85,0.85,0.7,0.7,0.8
0.871878964,0.924535715,0.75,0.999466466,0.8,0.916272089,0.270223113,0.8,0.536636364,0.9968,0.916808182,0.85,0.85,0.7,0.7,0.8
0.871873388,0.924558767,0.75,0.999527955,0.8,0.916276005,0.270191801,0.8,0.536636365,0.9968,0.916778969,0.85,0.85,0.7,0.7,0.8
0.871867812,0.924581819,0.75,0.999589448,0.8,0.916279922,0.270160493,0.8,0.536636367,0.9968,0.916749757,0.85,0.85,0.7,0.7,0.8
0.871862236,0.924604872,0.75,0.999650945,0.8,0.916283838,0.270129188,0.8,0.536636369,0.9968,0.916720545,0.85,0.85,0.7,0.7,0.8
0.87185666,0.924627925,0.75,0.999712446,0.8,0.916287755,0.270097887,0.8,0.536636371,0.9968,0.916691335,0.85,0.85,0.7,0.7,0.8
0.871854515,0.924636794,0.75,0.999742162,0.8,0.916289262,0.270085841,0.8,0.536636371,0.9968,0.916680095,0.85,0.85,0.7,0.7,0.8
0.87185237,0.924645663,0.75,0.999771879,0.8,0.916290768,0.270073795,0.8,0.536636372,0.9968,0.916668856,0.85,0.85,0.7,0.7,0.8
0.871850224,0.924654532,0.75,0.999801596,0.8,0.916292275,0.27006175,0.8,0.536636373,0.9968,0.916657617,0.85,0.85,0.7,0.7,0.8
0.871848079,0.924663401,0.75,0.999831315,0.8,0.916293782,0.270049705,0.8,0.536636373,0.9968,0.916646378,0.85,0.85,0.7,0.7,0.8
0.871845934,0.92467227,0.75,0.999861034,0.8,0.916295289,0.270037661,0.8,0.536636374,0.9968,0.91663514,0.85,0.85,0.7,0.7,0.8
